date_releve,annee,mois,saison,marche,produit,prix_kg_fcfa,precipitations_mm,temp_moy_mensuelle,rendement_kg_ha,prix_ndjamena,indice_fao,taux_fcfa_usd,distance_ndjamena_km
2019-08-01,2019,8,pluies,Bokoro,mil,200.0,226.3,25.95483870967742,442.1,200.0,114.1,585.9,290
2019-09-01,2019,9,pluies,Bokoro,mil,140.0,50.4,28.48333333333333,442.1,180.0,114.1,585.9,290
2019-10-01,2019,10,seche,Bokoro,mil,140.0,91.5,27.448387096774194,442.1,190.0,114.1,585.9,290
2019-11-01,2019,11,seche,Bokoro,mil,146.0,0.0,28.14,442.1,220.0,114.1,585.9,290
2019-12-01,2019,12,seche,Bokoro,mil,173.0,0.0,24.5258064516129,442.1,240.0,114.1,585.9,290
2020-01-01,2020,1,seche,Bokoro,mil,186.0,0.0,23.5,391.7,260.0,116.8,574.3,290
2020-02-01,2020,2,seche,Bokoro,mil,186.0,0.0,26.04137931034483,391.7,300.0,116.8,574.3,290
2020-03-01,2020,3,soudure,Bokoro,mil,173.0,0.0,31.93870967741936,391.7,296.0,116.8,574.3,290
2020-04-01,2020,4,soudure,Bokoro,mil,176.0,0.0,34.49333333333333,391.7,290.0,116.8,574.3,290
2020-05-01,2020,5,soudure,Bokoro,mil,240.0,0.4,33.987096774193546,391.7,300.0,116.8,574.3,290
2020-06-01,2020,6,pluies,Bokoro,mil,260.0,8.1,32.96333333333333,391.7,276.0,116.8,574.3,290
2020-07-01,2020,7,pluies,Bokoro,mil,260.0,102.1,28.280645161290323,391.7,300.0,116.8,574.3,290
2020-08-01,2020,8,pluies,Bokoro,mil,280.0,460.4,25.68387096774193,391.7,300.0,116.8,574.3,290
2020-09-01,2020,9,pluies,Bokoro,mil,269.23,118.2,27.13,391.7,293.0,116.8,574.3,290
2020-11-01,2020,11,seche,Bokoro,mil,206.0,0.0,28.01,391.7,306.0,116.8,574.3,290
2020-12-01,2020,12,seche,Bokoro,mil,220.0,0.0,26.72258064516129,391.7,306.0,116.8,574.3,290
2021-01-01,2021,1,seche,Bokoro,mil,186.0,0.0,26.63870967741936,388.7,306.0,141.3,554.5,290
2021-02-01,2021,2,seche,Bokoro,mil,350.0,0.0,26.217857142857145,388.7,306.0,141.3,554.5,290
2021-03-01,2021,3,soudure,Bokoro,mil,200.0,0.0,31.82258064516129,388.7,306.0,141.3,554.5,290
2015-10-01,2015,10,seche,Bokoro,riz,500.0,9.3,30.996774193548383,930.6,510.5,118.2,591.4,290
2015-11-01,2015,11,seche,Bokoro,riz,425.0,0.0,28.71,930.6,480.0,118.2,591.4,290
2015-12-01,2015,12,seche,Bokoro,riz,510.0,0.0,22.096774193548388,930.6,473.0,118.2,591.4,290
2016-01-01,2016,1,seche,Bokoro,riz,480.0,0.0,22.5258064516129,964.3,473.5,113.6,592.7,290
2016-02-01,2016,2,seche,Bokoro,riz,500.0,0.0,26.231034482758623,964.3,490.0,113.6,592.7,290
2016-03-01,2016,3,soudure,Bokoro,riz,490.0,0.2,34.09032258064516,964.3,472.5,113.6,592.7,290
2016-04-01,2016,4,soudure,Bokoro,riz,510.0,1.9,34.486666666666665,964.3,480.0,113.6,592.7,290
2016-05-01,2016,5,soudure,Bokoro,riz,494.0,4.0,34.064516129032256,964.3,480.0,113.6,592.7,290
2016-06-01,2016,6,pluies,Bokoro,riz,480.0,46.8,31.32333333333333,964.3,485.0,113.6,592.7,290
2016-07-01,2016,7,pluies,Bokoro,riz,490.0,148.0,28.12903225806452,964.3,465.0,113.6,592.7,290
2016-08-01,2016,8,pluies,Bokoro,riz,480.0,234.2,26.84193548387097,964.3,470.0,113.6,592.7,290
2016-09-01,2016,9,pluies,Bokoro,riz,500.0,52.1,28.22,964.3,490.0,113.6,592.7,290
2016-10-01,2016,10,seche,Bokoro,riz,500.0,2.9,30.432258064516127,964.3,477.5,113.6,592.7,290
2016-11-01,2016,11,seche,Bokoro,riz,460.0,0.0,29.916666666666668,964.3,485.0,113.6,592.7,290
2016-12-01,2016,12,seche,Bokoro,riz,500.0,0.0,26.483870967741936,964.3,463.0,113.6,592.7,290
2017-01-01,2017,1,seche,Bokoro,riz,400.0,0.0,25.89032258064516,971.8,460.5,118.1,580.3,290
2017-02-01,2017,2,seche,Bokoro,riz,472.0,0.0,25.5,971.8,470.0,118.1,580.3,290
2017-03-01,2017,3,soudure,Bokoro,riz,480.0,0.0,30.258064516129032,971.8,447.0,118.1,580.3,290
2017-04-01,2017,4,soudure,Bokoro,riz,435.0,0.3,33.309999999999995,971.8,454.0,118.1,580.3,290
2017-05-01,2017,5,soudure,Bokoro,riz,486.0,4.0,33.58064516129032,971.8,471.0,118.1,580.3,290
2017-06-01,2017,6,pluies,Bokoro,riz,486.0,36.0,31.176666666666662,971.8,459.0,118.1,580.3,290
2017-07-01,2017,7,pluies,Bokoro,riz,460.0,75.6,28.59032258064516,971.8,475.0,118.1,580.3,290
2017-08-01,2017,8,pluies,Bokoro,riz,440.0,118.8,27.212903225806453,971.8,490.0,118.1,580.3,290
2017-09-01,2017,9,pluies,Bokoro,riz,470.0,42.3,28.316666666666663,971.8,491.5,118.1,580.3,290
2017-10-01,2017,10,seche,Bokoro,riz,450.0,2.4,29.9741935483871,971.8,498.0,118.1,580.3,290
2017-11-01,2017,11,seche,Bokoro,riz,456.0,0.0,27.883333333333333,971.8,485.0,118.1,580.3,290
2017-12-01,2017,12,seche,Bokoro,riz,440.0,0.0,25.89032258064516,971.8,463.0,118.1,580.3,290
2018-01-01,2018,1,seche,Bokoro,riz,433.0,0.0,21.72258064516129,1008.6,496.5,115.6,555.7,290
2018-02-01,2018,2,seche,Bokoro,riz,446.0,0.0,29.11428571428572,1008.6,475.0,115.6,555.7,290
2018-03-01,2018,3,soudure,Bokoro,riz,473.0,0.2,31.706451612903223,1008.6,475.0,115.6,555.7,290
2018-04-01,2018,4,soudure,Bokoro,riz,460.0,0.2,33.266666666666666,1008.6,477.5,115.6,555.7,290
2018-05-01,2018,5,soudure,Bokoro,riz,446.0,2.0,33.57741935483871,1008.6,476.5,115.6,555.7,290
2018-06-01,2018,6,pluies,Bokoro,riz,487.0,34.7,31.16333333333333,1008.6,470.0,115.6,555.7,290
2018-07-01,2018,7,pluies,Bokoro,riz,486.0,61.7,28.44193548387097,1008.6,474.5,115.6,555.7,290
2018-08-01,2018,8,pluies,Bokoro,riz,500.0,189.4,26.4,1008.6,473.0,115.6,555.7,290
2018-11-01,2018,11,seche,Bokoro,riz,500.0,0.0,27.69333333333333,1008.6,466.5,115.6,555.7,290
2018-12-01,2018,12,seche,Bokoro,riz,480.0,0.0,24.193548387096776,1008.6,458.5,115.6,555.7,290
2019-01-01,2019,1,seche,Bokoro,riz,493.0,0.0,24.42903225806452,1084.3,455.0,114.1,585.9,290
2019-02-01,2019,2,seche,Bokoro,riz,480.0,0.2,26.303571428571427,1084.3,459.5,114.1,585.9,290
2019-02-01,2019,2,seche,Bokoro,riz,480.0,0.2,26.303571428571427,1084.3,459.5,114.1,585.9,290
2019-03-01,2019,3,soudure,Bokoro,riz,480.0,0.0,31.8,1084.3,460.0,114.1,585.9,290
2019-03-01,2019,3,soudure,Bokoro,riz,480.0,0.0,31.8,1084.3,460.0,114.1,585.9,290
2019-04-01,2019,4,soudure,Bokoro,riz,480.0,1.0,33.81333333333333,1084.3,460.0,114.1,585.9,290
2019-04-01,2019,4,soudure,Bokoro,riz,480.0,1.0,33.81333333333333,1084.3,460.0,114.1,585.9,290
2019-05-01,2019,5,soudure,Bokoro,riz,560.0,7.9,33.60645161290322,1084.3,460.0,114.1,585.9,290
2019-05-01,2019,5,soudure,Bokoro,riz,560.0,7.9,33.60645161290322,1084.3,460.0,114.1,585.9,290
2019-06-01,2019,6,pluies,Bokoro,riz,560.0,47.5,30.4,1084.3,492.0,114.1,585.9,290
2019-06-01,2019,6,pluies,Bokoro,riz,440.0,47.5,30.4,1084.3,492.0,114.1,585.9,290
2019-07-01,2019,7,pluies,Bokoro,riz,560.0,75.0,28.74516129032258,1084.3,463.0,114.1,585.9,290
2019-07-01,2019,7,pluies,Bokoro,riz,560.0,75.0,28.74516129032258,1084.3,463.0,114.1,585.9,290
2019-08-01,2019,8,pluies,Bokoro,riz,506.0,226.3,25.95483870967742,1084.3,462.0,114.1,585.9,290
2019-08-01,2019,8,pluies,Bokoro,riz,506.0,226.3,25.95483870967742,1084.3,462.0,114.1,585.9,290
2019-09-01,2019,9,pluies,Bokoro,riz,480.0,50.4,28.48333333333333,1084.3,455.0,114.1,585.9,290
2019-09-01,2019,9,pluies,Bokoro,riz,480.0,50.4,28.48333333333333,1084.3,455.0,114.1,585.9,290
2019-10-01,2019,10,seche,Bokoro,riz,466.0,91.5,27.448387096774194,1084.3,455.0,114.1,585.9,290
2019-10-01,2019,10,seche,Bokoro,riz,466.0,91.5,27.448387096774194,1084.3,455.0,114.1,585.9,290
2019-11-01,2019,11,seche,Bokoro,riz,480.0,0.0,28.14,1084.3,453.0,114.1,585.9,290
2019-11-01,2019,11,seche,Bokoro,riz,480.0,0.0,28.14,1084.3,453.0,114.1,585.9,290
2019-12-01,2019,12,seche,Bokoro,riz,480.0,0.0,24.5258064516129,1084.3,455.0,114.1,585.9,290
2019-12-01,2019,12,seche,Bokoro,riz,480.0,0.0,24.5258064516129,1084.3,455.0,114.1,585.9,290
2020-01-01,2020,1,seche,Bokoro,riz,486.0,0.0,23.5,952.3,458.0,116.8,574.3,290
2020-01-01,2020,1,seche,Bokoro,riz,486.0,0.0,23.5,952.3,458.0,116.8,574.3,290
2020-02-01,2020,2,seche,Bokoro,riz,480.0,0.0,26.04137931034483,952.3,454.5,116.8,574.3,290
2020-02-01,2020,2,seche,Bokoro,riz,480.0,0.0,26.04137931034483,952.3,454.5,116.8,574.3,290
2020-03-01,2020,3,soudure,Bokoro,riz,473.0,0.0,31.93870967741936,952.3,459.5,116.8,574.3,290
2020-03-01,2020,3,soudure,Bokoro,riz,473.0,0.0,31.93870967741936,952.3,459.5,116.8,574.3,290
2020-04-01,2020,4,soudure,Bokoro,riz,480.0,0.0,34.49333333333333,952.3,456.5,116.8,574.3,290
2020-04-01,2020,4,soudure,Bokoro,riz,480.0,0.0,34.49333333333333,952.3,456.5,116.8,574.3,290
2020-05-01,2020,5,soudure,Bokoro,riz,506.0,0.4,33.987096774193546,952.3,456.5,116.8,574.3,290
2020-06-01,2020,6,pluies,Bokoro,riz,500.0,8.1,32.96333333333333,952.3,466.5,116.8,574.3,290
2020-07-01,2020,7,pluies,Bokoro,riz,480.0,102.1,28.280645161290323,952.3,460.0,116.8,574.3,290
2020-08-01,2020,8,pluies,Bokoro,riz,493.0,460.4,25.68387096774193,952.3,463.0,116.8,574.3,290
2020-09-01,2020,9,pluies,Bokoro,riz,517.75,118.2,27.13,952.3,595.5,116.8,574.3,290
2015-10-01,2015,10,seche,Bokoro,sorgho,207.0,9.3,30.996774193548383,402.3,234.5,118.2,591.4,290
2015-11-01,2015,11,seche,Bokoro,sorgho,161.0,0.0,28.71,402.3,233.0,118.2,591.4,290
2015-12-01,2015,12,seche,Bokoro,sorgho,155.0,0.0,22.096774193548388,402.3,200.0,118.2,591.4,290
2016-01-01,2016,1,seche,Bokoro,sorgho,170.0,0.0,22.5258064516129,475.8,200.0,113.6,592.7,290
2016-02-01,2016,2,seche,Bokoro,sorgho,200.0,0.0,26.231034482758623,475.8,210.0,113.6,592.7,290
2016-03-01,2016,3,soudure,Bokoro,sorgho,220.0,0.2,34.09032258064516,475.8,210.0,113.6,592.7,290
2016-04-01,2016,4,soudure,Bokoro,sorgho,190.0,1.9,34.486666666666665,475.8,200.0,113.6,592.7,290
2016-05-01,2016,5,soudure,Bokoro,sorgho,100.0,4.0,34.064516129032256,475.8,210.0,113.6,592.7,290
2016-06-01,2016,6,pluies,Bokoro,sorgho,222.0,46.8,31.32333333333333,475.8,207.5,113.6,592.7,290
2016-07-01,2016,7,pluies,Bokoro,sorgho,200.0,148.0,28.12903225806452,475.8,200.0,113.6,592.7,290
2016-08-01,2016,8,pluies,Bokoro,sorgho,215.0,234.2,26.84193548387097,475.8,200.0,113.6,592.7,290
2016-09-01,2016,9,pluies,Bokoro,sorgho,195.0,52.1,28.22,475.8,200.0,113.6,592.7,290
2016-10-01,2016,10,seche,Bokoro,sorgho,150.0,2.9,30.432258064516127,475.8,200.0,113.6,592.7,290
2016-11-01,2016,11,seche,Bokoro,sorgho,140.0,0.0,29.916666666666668,475.8,200.0,113.6,592.7,290
2016-12-01,2016,12,seche,Bokoro,sorgho,120.0,0.0,26.483870967741936,475.8,200.0,113.6,592.7,290
2017-01-01,2017,1,seche,Bokoro,sorgho,115.0,0.0,25.89032258064516,461.4,215.5,118.1,580.3,290
2017-02-01,2017,2,seche,Bokoro,sorgho,100.0,0.0,25.5,461.4,210.0,118.1,580.3,290
2017-03-01,2017,3,soudure,Bokoro,sorgho,125.0,0.0,30.258064516129032,461.4,200.0,118.1,580.3,290
2017-04-01,2017,4,soudure,Bokoro,sorgho,130.0,0.3,33.309999999999995,461.4,200.0,118.1,580.3,290
2017-05-01,2017,5,soudure,Bokoro,sorgho,140.0,4.0,33.58064516129032,461.4,200.0,118.1,580.3,290
2017-06-01,2017,6,pluies,Bokoro,sorgho,146.0,36.0,31.176666666666662,461.4,200.0,118.1,580.3,290
2017-07-01,2017,7,pluies,Bokoro,sorgho,115.0,75.6,28.59032258064516,461.4,200.0,118.1,580.3,290
2017-08-01,2017,8,pluies,Bokoro,sorgho,147.0,118.8,27.212903225806453,461.4,200.0,118.1,580.3,290
2017-09-01,2017,9,pluies,Bokoro,sorgho,178.0,42.3,28.316666666666663,461.4,196.0,118.1,580.3,290
2017-10-01,2017,10,seche,Bokoro,sorgho,160.0,2.4,29.9741935483871,461.4,213.0,118.1,580.3,290
2017-11-01,2017,11,seche,Bokoro,sorgho,146.0,0.0,27.883333333333333,461.4,198.0,118.1,580.3,290
2017-12-01,2017,12,seche,Bokoro,sorgho,120.0,0.0,25.89032258064516,461.4,198.0,118.1,580.3,290
2018-01-01,2018,1,seche,Bokoro,sorgho,135.0,0.0,21.72258064516129,444.0,213.5,115.6,555.7,290
2018-02-01,2018,2,seche,Bokoro,sorgho,133.0,0.0,29.11428571428572,444.0,176.5,115.6,555.7,290
2018-03-01,2018,3,soudure,Bokoro,sorgho,160.0,0.2,31.706451612903223,444.0,200.0,115.6,555.7,290
2018-04-01,2018,4,soudure,Bokoro,sorgho,173.0,0.2,33.266666666666666,444.0,200.0,115.6,555.7,290
2018-05-01,2018,5,soudure,Bokoro,sorgho,166.0,2.0,33.57741935483871,444.0,200.0,115.6,555.7,290
2018-06-01,2018,6,pluies,Bokoro,sorgho,220.0,34.7,31.16333333333333,444.0,200.0,115.6,555.7,290
2018-07-01,2018,7,pluies,Bokoro,sorgho,173.0,61.7,28.44193548387097,444.0,200.0,115.6,555.7,290
2018-08-01,2018,8,pluies,Bokoro,sorgho,173.0,189.4,26.4,444.0,200.0,115.6,555.7,290
2018-09-01,2018,9,pluies,Bokoro,sorgho,153.0,59.8,27.65,444.0,200.0,115.6,555.7,290
2018-10-01,2018,10,seche,Bokoro,sorgho,157.0,1.1,29.63225806451613,444.0,200.0,115.6,555.7,290
2018-11-01,2018,11,seche,Bokoro,sorgho,160.0,0.0,27.69333333333333,444.0,200.0,115.6,555.7,290
2018-12-01,2018,12,seche,Bokoro,sorgho,113.0,0.0,24.193548387096776,444.0,193.0,115.6,555.7,290
2019-01-01,2019,1,seche,Bokoro,sorgho,103.0,0.0,24.42903225806452,508.3,190.0,114.1,585.9,290
2019-02-01,2019,2,seche,Bokoro,sorgho,110.0,0.2,26.303571428571427,508.3,200.0,114.1,585.9,290
2019-03-01,2019,3,soudure,Bokoro,sorgho,103.0,0.0,31.8,508.3,140.0,114.1,585.9,290
2019-04-01,2019,4,soudure,Bokoro,sorgho,100.0,1.0,33.81333333333333,508.3,140.0,114.1,585.9,290
2019-05-01,2019,5,soudure,Bokoro,sorgho,110.0,7.9,33.60645161290322,508.3,200.0,114.1,585.9,290
2019-06-01,2019,6,pluies,Bokoro,sorgho,106.0,47.5,30.4,508.3,160.0,114.1,585.9,290
2019-07-01,2019,7,pluies,Bokoro,sorgho,120.0,75.0,28.74516129032258,508.3,135.0,114.1,585.9,290
2019-08-01,2019,8,pluies,Bokoro,sorgho,103.0,226.3,25.95483870967742,508.3,136.0,114.1,585.9,290
2019-09-01,2019,9,pluies,Bokoro,sorgho,100.0,50.4,28.48333333333333,508.3,110.0,114.1,585.9,290
2019-10-01,2019,10,seche,Bokoro,sorgho,100.0,91.5,27.448387096774194,508.3,113.0,114.1,585.9,290
2019-11-01,2019,11,seche,Bokoro,sorgho,106.0,0.0,28.14,508.3,203.0,114.1,585.9,290
2019-12-01,2019,12,seche,Bokoro,sorgho,106.0,0.0,24.5258064516129,508.3,185.0,114.1,585.9,290
2020-01-01,2020,1,seche,Bokoro,sorgho,116.0,0.0,23.5,432.3,183.0,116.8,574.3,290
2020-02-01,2020,2,seche,Bokoro,sorgho,126.0,0.0,26.04137931034483,432.3,200.0,116.8,574.3,290
2020-03-01,2020,3,soudure,Bokoro,sorgho,120.0,0.0,31.93870967741936,432.3,206.5,116.8,574.3,290
2020-04-01,2020,4,soudure,Bokoro,sorgho,120.0,0.0,34.49333333333333,432.3,200.0,116.8,574.3,290
2020-05-01,2020,5,soudure,Bokoro,sorgho,120.0,0.4,33.987096774193546,432.3,200.0,116.8,574.3,290
2020-06-01,2020,6,pluies,Bokoro,sorgho,160.0,8.1,32.96333333333333,432.3,200.0,116.8,574.3,290
2020-07-01,2020,7,pluies,Bokoro,sorgho,156.0,102.1,28.280645161290323,432.3,218.0,116.8,574.3,290
2020-08-01,2020,8,pluies,Bokoro,sorgho,193.0,460.4,25.68387096774193,432.3,220.0,116.8,574.3,290
2020-09-01,2020,9,pluies,Bokoro,sorgho,241.96,118.2,27.13,432.3,249.0,116.8,574.3,290
2020-10-01,2020,10,seche,Bokoro,sorgho,225.5,2.0,28.870967741935484,432.3,171.5,116.8,574.3,290
2020-11-01,2020,11,seche,Bokoro,sorgho,175.0,0.0,28.01,432.3,182.75,116.8,574.3,290
2021-01-01,2021,1,seche,Bokoro,sorgho,185.0,0.0,26.63870967741936,422.0,145.25,141.3,554.5,290
2021-02-01,2021,2,seche,Bokoro,sorgho,180.0,0.0,26.217857142857145,422.0,133.75,141.3,554.5,290
2021-04-01,2021,4,soudure,Bokoro,sorgho,180.0,0.0,33.55,422.0,133.75,141.3,554.5,290
2021-05-01,2021,5,soudure,Bokoro,sorgho,150.0,3.9,34.0,422.0,130.0,141.3,554.5,290
2021-06-01,2021,6,pluies,Bokoro,sorgho,156.0,2.6,32.833333333333336,422.0,139.75,141.3,554.5,290
2019-02-01,2019,2,seche,Bol,ble,520.0,0.0,24.307142857142857,614.1,509.2,114.1,585.9,237
2019-03-01,2019,3,soudure,Bol,ble,346.0,0.0,30.09032258064516,614.1,509.2,114.1,585.9,237
2019-04-01,2019,4,soudure,Bol,ble,320.0,0.4,33.20333333333333,614.1,509.2,114.1,585.9,237
2019-05-01,2019,5,soudure,Bol,ble,320.0,5.1,34.42258064516129,614.1,509.2,114.1,585.9,237
2019-07-01,2019,7,pluies,Bol,ble,347.0,29.7,30.36451612903226,614.1,509.2,114.1,585.9,237
2019-08-01,2019,8,pluies,Bol,ble,400.0,142.6,27.664516129032258,614.1,509.2,114.1,585.9,237
2019-09-01,2019,9,pluies,Bol,ble,400.0,8.4,30.58333333333333,614.1,509.2,114.1,585.9,237
2019-10-01,2019,10,seche,Bol,ble,400.0,23.2,29.82258064516129,614.1,509.2,114.1,585.9,237
2019-11-01,2019,11,seche,Bol,ble,400.0,0.0,29.43,614.1,509.2,114.1,585.9,237
2019-12-01,2019,12,seche,Bol,ble,380.0,0.0,22.80322580645161,614.1,509.2,114.1,585.9,237
2020-01-01,2020,1,seche,Bol,ble,448.0,0.0,21.516129032258064,503.2,509.2,116.8,574.3,237
2020-02-01,2020,2,seche,Bol,ble,400.0,0.0,23.56206896551724,503.2,509.2,116.8,574.3,237
2020-03-01,2020,3,soudure,Bol,ble,320.0,0.0,30.35483870967742,503.2,509.2,116.8,574.3,237
2020-04-01,2020,4,soudure,Bol,ble,320.0,0.0,34.04666666666667,503.2,509.2,116.8,574.3,237
2020-05-01,2020,5,soudure,Bol,ble,320.0,0.0,34.622580645161285,503.2,509.2,116.8,574.3,237
2020-06-01,2020,6,pluies,Bol,ble,320.0,11.1,33.97666666666667,503.2,509.2,116.8,574.3,237
2020-07-01,2020,7,pluies,Bol,ble,320.0,43.6,29.31935483870968,503.2,509.2,116.8,574.3,237
2020-08-01,2020,8,pluies,Bol,ble,320.0,196.6,27.09032258064516,503.2,509.2,116.8,574.3,237
2004-03-01,2004,3,soudure,Bol,mais,98.0,0.0,27.164516129032258,790.0,120.0,104.9,528.3,237
2004-03-01,2004,3,soudure,Bol,mais,98.0,0.0,27.164516129032258,790.0,120.0,104.9,528.3,237
2004-04-01,2004,4,soudure,Bol,mais,99.0,0.0,32.843333333333334,790.0,124.0,104.9,528.3,237
2004-04-01,2004,4,soudure,Bol,mais,99.0,0.0,32.843333333333334,790.0,124.0,104.9,528.3,237
2004-05-01,2004,5,soudure,Bol,mais,101.0,4.2,34.65806451612904,790.0,119.0,104.9,528.3,237
2004-05-01,2004,5,soudure,Bol,mais,101.0,4.2,34.65806451612904,790.0,119.0,104.9,528.3,237
2004-06-01,2004,6,pluies,Bol,mais,102.0,7.7,32.83,790.0,131.0,104.9,528.3,237
2004-06-01,2004,6,pluies,Bol,mais,102.0,7.7,32.83,790.0,131.0,104.9,528.3,237
2004-07-01,2004,7,pluies,Bol,mais,109.0,51.6,30.048387096774192,790.0,136.0,104.9,528.3,237
2004-07-01,2004,7,pluies,Bol,mais,109.0,51.6,30.048387096774192,790.0,136.0,104.9,528.3,237
2004-08-01,2004,8,pluies,Bol,mais,103.0,60.8,29.05161290322581,790.0,122.0,104.9,528.3,237
2004-08-01,2004,8,pluies,Bol,mais,103.0,60.8,29.05161290322581,790.0,122.0,104.9,528.3,237
2004-10-01,2004,10,seche,Bol,mais,96.0,0.1,31.448387096774194,790.0,172.0,104.9,528.3,237
2004-10-01,2004,10,seche,Bol,mais,96.0,0.1,31.448387096774194,790.0,172.0,104.9,528.3,237
2004-11-01,2004,11,seche,Bol,mais,102.0,0.0,27.35666666666667,790.0,160.0,104.9,528.3,237
2004-11-01,2004,11,seche,Bol,mais,102.0,0.0,27.35666666666667,790.0,160.0,104.9,528.3,237
2004-12-01,2004,12,seche,Bol,mais,130.0,0.0,23.59354838709677,790.0,163.0,104.9,528.3,237
2004-12-01,2004,12,seche,Bol,mais,130.0,0.0,23.59354838709677,790.0,163.0,104.9,528.3,237
2005-01-01,2005,1,seche,Bol,mais,120.0,0.0,21.05806451612903,790.0,180.0,104.3,527.5,237
2005-01-01,2005,1,seche,Bol,mais,120.0,0.0,21.05806451612903,790.0,180.0,104.3,527.5,237
2005-02-01,2005,2,seche,Bol,mais,120.0,0.0,29.089285714285715,790.0,217.0,104.3,527.5,237
2005-02-01,2005,2,seche,Bol,mais,120.0,0.0,29.089285714285715,790.0,217.0,104.3,527.5,237
2005-03-01,2005,3,soudure,Bol,mais,130.0,0.0,31.01290322580645,790.0,225.0,104.3,527.5,237
2005-03-01,2005,3,soudure,Bol,mais,130.0,0.0,31.01290322580645,790.0,225.0,104.3,527.5,237
2005-04-01,2005,4,soudure,Bol,mais,120.0,0.6,33.38,790.0,260.0,104.3,527.5,237
2005-04-01,2005,4,soudure,Bol,mais,120.0,0.6,33.38,790.0,260.0,104.3,527.5,237
2005-05-01,2005,5,soudure,Bol,mais,135.0,4.3,33.81290322580645,790.0,269.0,104.3,527.5,237
2005-05-01,2005,5,soudure,Bol,mais,135.0,4.3,33.81290322580645,790.0,269.0,104.3,527.5,237
2005-06-01,2005,6,pluies,Bol,mais,140.0,23.9,32.346666666666664,790.0,268.0,104.3,527.5,237
2005-06-01,2005,6,pluies,Bol,mais,140.0,23.9,32.346666666666664,790.0,268.0,104.3,527.5,237
2005-07-01,2005,7,pluies,Bol,mais,170.0,58.9,29.61935483870968,790.0,274.0,104.3,527.5,237
2005-07-01,2005,7,pluies,Bol,mais,170.0,58.9,29.61935483870968,790.0,274.0,104.3,527.5,237
2005-08-01,2005,8,pluies,Bol,mais,200.0,106.6,28.33870967741936,790.0,320.0,104.3,527.5,237
2005-08-01,2005,8,pluies,Bol,mais,200.0,106.6,28.33870967741936,790.0,320.0,104.3,527.5,237
2005-09-01,2005,9,pluies,Bol,mais,210.0,20.2,30.516666666666666,790.0,264.0,104.3,527.5,237
2005-09-01,2005,9,pluies,Bol,mais,210.0,20.2,30.516666666666666,790.0,264.0,104.3,527.5,237
2005-10-01,2005,10,seche,Bol,mais,215.0,0.7999999999999999,30.516129032258064,790.0,173.0,104.3,527.5,237
2005-10-01,2005,10,seche,Bol,mais,215.0,0.7999999999999999,30.516129032258064,790.0,173.0,104.3,527.5,237
2005-11-01,2005,11,seche,Bol,mais,200.0,0.0,26.290000000000003,790.0,160.0,104.3,527.5,237
2005-11-01,2005,11,seche,Bol,mais,200.0,0.0,26.290000000000003,790.0,160.0,104.3,527.5,237
2005-12-01,2005,12,seche,Bol,mais,180.0,0.0,25.461290322580645,790.0,174.0,104.3,527.5,237
2005-12-01,2005,12,seche,Bol,mais,180.0,0.0,25.461290322580645,790.0,174.0,104.3,527.5,237
2006-01-01,2006,1,seche,Bol,mais,120.0,0.0,25.164516129032258,790.0,169.0,107.2,522.4,237
2006-01-01,2006,1,seche,Bol,mais,120.0,0.0,25.164516129032258,790.0,169.0,107.2,522.4,237
2006-02-01,2006,2,seche,Bol,mais,120.0,0.0,28.25714285714286,790.0,176.0,107.2,522.4,237
2006-02-01,2006,2,seche,Bol,mais,120.0,0.0,28.25714285714286,790.0,176.0,107.2,522.4,237
2006-03-01,2006,3,soudure,Bol,mais,100.0,0.0,29.56774193548388,790.0,185.0,107.2,522.4,237
2006-03-01,2006,3,soudure,Bol,mais,100.0,0.0,29.56774193548388,790.0,185.0,107.2,522.4,237
2006-04-01,2006,4,soudure,Bol,mais,100.0,0.0,31.48,790.0,184.0,107.2,522.4,237
2006-04-01,2006,4,soudure,Bol,mais,100.0,0.0,31.48,790.0,184.0,107.2,522.4,237
2006-05-01,2006,5,soudure,Bol,mais,110.0,6.9,34.251612903225805,790.0,203.0,107.2,522.4,237
2006-05-01,2006,5,soudure,Bol,mais,110.0,6.9,34.251612903225805,790.0,203.0,107.2,522.4,237
2006-06-01,2006,6,pluies,Bol,mais,120.0,2.9000000000000004,33.74333333333333,790.0,210.0,107.2,522.4,237
2006-06-01,2006,6,pluies,Bol,mais,120.0,2.9000000000000004,33.74333333333333,790.0,210.0,107.2,522.4,237
2006-07-01,2006,7,pluies,Bol,mais,130.0,12.6,31.996774193548383,790.0,209.0,107.2,522.4,237
2006-07-01,2006,7,pluies,Bol,mais,130.0,12.6,31.996774193548383,790.0,209.0,107.2,522.4,237
2006-08-01,2006,8,pluies,Bol,mais,140.0,33.4,29.774193548387096,790.0,194.0,107.2,522.4,237
2006-08-01,2006,8,pluies,Bol,mais,140.0,33.4,29.774193548387096,790.0,194.0,107.2,522.4,237
2006-09-01,2006,9,pluies,Bol,mais,130.0,91.9,29.99333333333333,790.0,189.0,107.2,522.4,237
2006-09-01,2006,9,pluies,Bol,mais,130.0,91.9,29.99333333333333,790.0,189.0,107.2,522.4,237
2006-10-01,2006,10,seche,Bol,mais,140.0,4.5,31.280645161290323,790.0,167.0,107.2,522.4,237
2006-10-01,2006,10,seche,Bol,mais,140.0,4.5,31.280645161290323,790.0,167.0,107.2,522.4,237
